template_id,template_name,template_dir,script_role,script_kind,script_name,script_relpath,script_path,script_size_bytes,title,requirement,purpose,method_summary,packages,functions_defined,input_references,output_references,chain_position,upstream_scripts,downstream_scripts,related_docs,companion_html,example_png,install_dependencies_file,input_file_count,input_files_preview,tags
177,RNAvelocity,FigureYa177RNAvelocity,tutorial,Rmd,s7_RNAVelocity.Rmd,FigureYa177RNAvelocity/scripts/s7_RNAVelocity.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa177RNAvelocity/scripts/s7_RNAVelocity.Rmd,4617,RNA Velocity,,"params: author: ""Jarning"" output: html_document",packages=knitr;monocle;plyr;velocyto | inputs=install_dependencies.R;tmp/s6-fib_monocle.rds,knitr;monocle;plyr;velocyto,,install_dependencies.R;tmp/s6-fib_monocle.rds,,7,FigureYa177RNAvelocity/scripts/install_dependencies.R;FigureYa177RNAvelocity/scripts/s6_trajectory.Rmd,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa177RNAvelocity/scripts/s7_RNAVelocity.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa177RNAvelocity/example.png,,0,,figureya;omics;single-cell
178,receptorLigand,FigureYa178receptorLigand,tutorial,Rmd,FigureYa178receptorLigand.Rmd,FigureYa178receptorLigand/FigureYa178receptorLigand.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/FigureYa178receptorLigand.Rmd,14500,FigureYa178receptorLigand,"Requirement 用本地CellPhoneDB分析配体-受体，用ggplot2重新画图。 Ligand-receptor analysis was performed using local CellPhoneDB, and the plot was redrawn using ggplot2. ![](example1.png) 出自<https://www.nature.com/articles/s41586-018-0698-6> from<https://www.nature.com/articles/s41586-018-0698-6> We next used **CellPhoneDB** to identify the expression of cytokines and chemokines by dNKs, and to predict their interactions with other cells at the maternal–fetal interface. Fig. 5 | Multiple regulatory immune responses at the site of placentation. a, Overview of selected ligand–receptor interactions; P values indicated by circle size, scale on right (permutation test, see Methods). The means of the average expres","Requirement 用本地CellPhoneDB分析配体-受体，用ggplot2重新画图。 Ligand-receptor analysis was performed using local CellPhoneDB, and the plot was redrawn using ggplot2. ![](example1.png) 出自<https://www.nature.com/articles/s41586-018-0698-6> from<https://www.nature.com/articles/s41586-018-0698-6> We next used **CellPhoneDB** to identify the expression of cytokines and chemokines by dNKs, and to predict their interactions with other cells at the maternal–fetal interface. Fig. 5 | Multiple regulatory immune responses at the site of placentation. a, Overview of selected ligand–receptor interactions; P values indicated by circle size, scale on right (permutation test, see Methods). The means of the average expres",packages=data;dplyr;ggplot2;knitr;tidyverse | inputs=install_dependencies.R;raw_data_10x.txt;meta_10x.txt;in/easy_input_rows.txt;in/easy_input_columns.txt;out/pvalues.txt;out/means.txt;./test_counts.txt;./test_meta.txt | outputs=receptorLigand.pdf;receptorLigand_plus.pdf,data;dplyr;ggplot2;knitr;tidyverse,,install_dependencies.R;raw_data_10x.txt;meta_10x.txt;in/easy_input_rows.txt;in/easy_input_columns.txt;out/pvalues.txt;out/means.txt;./test_counts.txt;./test_meta.txt,receptorLigand.pdf;receptorLigand_plus.pdf,,FigureYa178receptorLigand/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/FigureYa178receptorLigand.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/Readme.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/in/easy_input_columns.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/in/easy_input_rows.txt,cancer-genomics;epigenomics;figureya;immunology;methylation;mutation;omics;single-cell;tumor-microenvironment
178,receptorLigand,FigureYa178receptorLigand,dependency,R,install_dependencies.R,FigureYa178receptorLigand/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/install_dependencies.R,2019,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa178receptorLigand/FigureYa178receptorLigand.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/FigureYa178receptorLigand.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/Readme.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/in/easy_input_columns.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa178receptorLigand/in/easy_input_rows.txt,figureya;omics;single-cell
179,AMDAplot,FigureYa179AMDAplot,tutorial,Rmd,FigureYa179AMDAplot.Rmd,FigureYa179AMDAplot/FigureYa179AMDAplot.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/FigureYa179AMDAplot.Rmd,40860,FigureYa179AMDAplot,"Requirement 重复文章中ageing-mediated disease alignment score (AMDA score)的算法，并复现原文的Figure3a。 Repeat the algorithm of aging-mediated disease alignment score (AMDA score) in the article and reproduce Figure3a of the original text. ![](example1.jpg){width=45%} ![](example2.jpg){width=45%} Fig. 3 Association of ageing-associated gene expression changes with ageing diseases and lifespan. a Ageing-mediated disease alignment scores (AMDA scores) for different ageing (x axis) and disease data sets (y axis). Abbreviations: AD Alzheimer’s disease, CAD coronary artery disease, CPI cancer proliferation index, cross-cohort cross-cohort study of blood ageing, HMP human metabolic pathways, IR insulin resistanc","Requirement 重复文章中ageing-mediated disease alignment score (AMDA score)的算法，并复现原文的Figure3a。 Repeat the algorithm of aging-mediated disease alignment score (AMDA score) in the article and reproduce Figure3a of the original text. ![](example1.jpg){width=45%} ![](example2.jpg){width=45%} Fig. 3 Association of ageing-associated gene expression changes with ageing diseases and lifespan. a Ageing-mediated disease alignment scores (AMDA scores) for different ageing (x axis) and disease data sets (y axis). Abbreviations: AD Alzheimer’s disease, CAD coronary artery disease, CPI cancer proliferation index, cross-cohort cross-cohort study of blood ageing, HMP human metabolic pathways, IR insulin resistanc",packages=BiocParallel;DESeq2;S4Vectors;ggplot2;ggpubr;grid;gtable;knitr;magrittr;stringr;tidyverse | inputs=install_dependencies.R;exp_seq.BLCA-US.tsv;BLCA_cases.Rdata;BLCA_control.Rdata;HTSeq - Counts.merge.txt;easy_input_case.csv;easy_input_control.csv;mRNA.DESeq2-dds.Rdata;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DiseaseAlignment-1-4+5/normalizedFoldChanges.csv;easy_input_DEG.csv;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/metabolic.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-breast.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-skin.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-daa.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-muscle.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-blood-SAFHS.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/mouse-blood.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/go.txt;4146,BiocParallel;DESeq2;S4Vectors;ggplot2;ggpubr;grid;gtable;knitr;magrittr;stringr;tidyverse,,install_dependencies.R;exp_seq.BLCA-US.tsv;BLCA_cases.Rdata;BLCA_control.Rdata;HTSeq - Counts.merge.txt;easy_input_case.csv;easy_input_control.csv;mRNA.DESeq2-dds.Rdata;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DiseaseAlignment-1-4+5/normalizedFoldChanges.csv;easy_input_DEG.csv;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/metabolic.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-breast.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-skin.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-daa.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-muscle.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/human-blood-SAFHS.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/mouse-blood.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/go.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/danio-brain.txt;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DEGs/1-4+5/;41467_2017_2395_MOESM5_ESM/Supplementary Data S2/DiseaseAlignment-1-4+5/AMDA-dirs.csv,BLCA_cases.Rdata;BLCA_control.Rdata;easy_input_case.csv;easy_input_control.csv;easy_input_DEG.csv;AMDAscore_output.csv;AMDAplot_pri.pdf;AMDAplot.pdf,,FigureYa179AMDAplot/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/FigureYa179AMDAplot.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/Readme.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_DEG.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_case.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_control.csv,correlation;enrichment;figureya;go;omics;pathway;single-cell;statistics;visualization
179,AMDAplot,FigureYa179AMDAplot,dependency,R,install_dependencies.R,FigureYa179AMDAplot/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/install_dependencies.R,2660,R dependency installation script for FigureYa179AMDAplot,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa179AMDAplot/FigureYa179AMDAplot.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/FigureYa179AMDAplot.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/Readme.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_DEG.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_case.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa179AMDAplot/easy_input_control.csv,figureya;omics;single-cell
17,WGCNA_heatmap,FigureYa17WGCNA_heatmap,tutorial,Rmd,FigureYa17WGCNA_heatmap.Rmd,FigureYa17WGCNA_heatmap/FigureYa17WGCNA_heatmap.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/FigureYa17WGCNA_heatmap.Rmd,5242,FigureYa17 WGCNA_heatmap,用R代码画出paper里WGCNA module的heatmap Draw the heatmap of the WGCNA module in paper using R code ![](example.png) 出自<https://www.cell.com/cell/abstract/S0092-8674(18)30511-7> from<https://www.cell.com/cell/abstract/S0092-8674(18)30511-7> 使用场景 Usage scenario WGCNA找出了gene module，展示各module的基因在各组样本中的表达谱变化。,用R代码画出paper里WGCNA module的heatmap Draw the heatmap of the WGCNA module in paper using R code ![](example.png) 出自<https://www.cell.com/cell/abstract/S0092-8674(18)30511-7> from<https://www.cell.com/cell/abstract/S0092-8674(18)30511-7> 使用场景 Usage scenario WGCNA找出了gene module，展示各module的基因在各组样本中的表达谱变化。,packages=knitr;pheatmap;plyr | inputs=install_dependencies.R;easy_input.txt;*.csv;.csv | outputs=easy_input.txt;heatmap.pdf,knitr;pheatmap;plyr,,install_dependencies.R;easy_input.txt;*.csv;.csv,easy_input.txt;heatmap.pdf,,FigureYa17WGCNA_heatmap/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/FigureYa17WGCNA_heatmap.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/easy_input.txt,coexpression;figureya;heatmap;matrix;network;omics;single-cell;wgcna
17,WGCNA_heatmap,FigureYa17WGCNA_heatmap,dependency,R,install_dependencies.R,FigureYa17WGCNA_heatmap/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/install_dependencies.R,1992,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa17WGCNA_heatmap/FigureYa17WGCNA_heatmap.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/FigureYa17WGCNA_heatmap.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa17WGCNA_heatmap/easy_input.txt,coexpression;figureya;heatmap;matrix;network;omics;single-cell;wgcna
180,FGAplotV2,FigureYa180FGAplotV2,tutorial,Rmd,FigureYa180FGAplotV2.Rmd,FigureYa180FGAplotV2/FigureYa180FGAplotV2.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/FigureYa180FGAplotV2.Rmd,18806,FigureYa180FGAplotV2,"Requirement cBioPortal上的Fraction Genome Altered的算法 The Fraction Genome Altered algorithm on cBioPortal <https://groups.google.com/forum/#!topic/cbioportal/4DvUVuRgrTw> ![](example.png) 出自<https://www.cbioportal.org/study/summary?id=kirc_tcga_pan_can_atlas_2018> fromhttps://www.cbioportal.org/study/summary?id=kirc_tcga_pan_can_atlas_2018 另外一篇文章用了Fraction Genome Altered的概念，但算法跟cBioPortal但不同。 Another article used the concept of Fraction Genome Altered, but the algorithm was different from that of cBioPortal.","Requirement cBioPortal上的Fraction Genome Altered的算法 The Fraction Genome Altered algorithm on cBioPortal <https://groups.google.com/forum/#!topic/cbioportal/4DvUVuRgrTw> ![](example.png) 出自<https://www.cbioportal.org/study/summary?id=kirc_tcga_pan_can_atlas_2018> fromhttps://www.cbioportal.org/study/summary?id=kirc_tcga_pan_can_atlas_2018 另外一篇文章用了Fraction Genome Altered的概念，但算法跟cBioPortal但不同。 Another article used the concept of Fraction Genome Altered, but the algorithm was different from that of cBioPortal.",packages=Cairo;Rmisc;ggplot2;knitr;magrittr;patchwork;stringr | functions=cal_ms;cal_p;mar;signif | inputs=install_dependencies.R;SNP6_nocnv_genomicSegment.gz;KIRC_clinicalMatrix;PATIENT_DATA_oncoprint.tsv;kirc_tcga_pan_can_atlas_2018_clinical_data.tsv | outputs=all_data.Rdata;KIRC_FGA.csv;FGA.png;FGA.pdf;FGA_plus.pdf,Cairo;Rmisc;ggplot2;knitr;magrittr;patchwork;stringr,cal_ms;cal_p;mar;signif,install_dependencies.R;SNP6_nocnv_genomicSegment.gz;KIRC_clinicalMatrix;PATIENT_DATA_oncoprint.tsv;kirc_tcga_pan_can_atlas_2018_clinical_data.tsv,all_data.Rdata;KIRC_FGA.csv;FGA.png;FGA.pdf;FGA_plus.pdf,,FigureYa180FGAplotV2/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/FigureYa180FGAplotV2.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/install_dependencies.R,0,,enrichment;figureya;go;omics;pathway;single-cell
180,FGAplotV2,FigureYa180FGAplotV2,dependency,R,install_dependencies.R,FigureYa180FGAplotV2/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/install_dependencies.R,2037,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa180FGAplotV2/FigureYa180FGAplotV2.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/FigureYa180FGAplotV2.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa180FGAplotV2/install_dependencies.R,0,,figureya;omics;single-cell
181,multiCorrelation,FigureYa181multiCorrelation,tutorial,Rmd,FigureYa181multiCorrelation.Rmd,FigureYa181multiCorrelation/FigureYa181multiCorrelation.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/FigureYa181multiCorrelation.Rmd,8873,FigureYa181multiCorrelation,"- 求出来的p值做一个fdr矫正得到q值； - 希望把所有的group能像这张图一样合在一张图做出来，并且又不同的颜色。 - The calculated p value is corrected by fdr to obtain the q value. - I hope all the groups can be combined into one picture like this one, and in different colors. ![](example.png) From <https://www.nature.com/articles/s41586-019-1236-x> Fig. 5 | Correlational networks capture multi-omics association structures that differ between insulin-resistant and insulin-sensitive groups. b, Examples of microbial-cytokines correlations (by CLR+rmcorr) that are significant in insulin-sensitive but not insulin-resistant participants. Longitudinal measurements and the correlation trend line are coloured per individual and q values are indicated","- 求出来的p值做一个fdr矫正得到q值； - 希望把所有的group能像这张图一样合在一张图做出来，并且又不同的颜色。 - The calculated p value is corrected by fdr to obtain the q value. - I hope all the groups can be combined into one picture like this one, and in different colors. ![](example.png) From <https://www.nature.com/articles/s41586-019-1236-x> Fig. 5 | Correlational networks capture multi-omics association structures that differ between insulin-resistant and insulin-sensitive groups. b, Examples of microbial-cytokines correlations (by CLR+rmcorr) that are significant in insulin-sensitive but not insulin-resistant participants. Longitudinal measurements and the correlation trend line are coloured per individual and q values are indicated",packages=ggplot2;knitr;tidyverse | inputs=install_dependencies.R;easy_input1.txt;easy_input2.txt | outputs=cor_output.csv;multiCorrelation_all.pdf;top5_group.csv;multiCorrelation_top5.pdf,ggplot2;knitr;tidyverse,,install_dependencies.R;easy_input1.txt;easy_input2.txt,cor_output.csv;multiCorrelation_all.pdf;top5_group.csv;multiCorrelation_top5.pdf,,FigureYa181multiCorrelation/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/FigureYa181multiCorrelation.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/easy_input1.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa181multiCorrelation/easy_input2.txt,correlation;figureya;statistics;visualization
